id;active;name;categories;price;tax_rules_ID;wholesale_price;on_sale;discount_amount;discount_percent;discount_from;discount_to;reference;supplier_reference;supplier;manufacturer;EAN13;UPC;ecotax;width;height;depth;weight;quantity;minimal_quantity;visibility;additional_shipping_cost;unity;unit_price;short_description;description;tags;meta_title;meta_keywords;meta_description;url_rewrite;text_when_in_stock;text_when_backorder_allowed;available_for_order;product_available_date;product_creation_date;show_price;image_urls;delete_existing_images;feature;available_online_only;condition_;customizable;uploadable;text_fields;out_of_stock;shop_id;advanced_stock_management;depends_on_stock;warehouse
1123;0;"KAWASAKI Z-750";NULL;4297.520661;1;;1;700.00;13.461538;;;;;;NULL;;;;;;;;0;1;;;;;;"<p>VENDO KAWASAKI Z750 SEMINUEVA SEPTIEMBRE 2011.SIEMPRE EN PARKING,CON EXTRAS TOPES KAWASAKI-CUPULA KAWASAKI-GUARDABARROS PUIG-TIENE 2400 KM-SIN CAIDAS-GARANTIA OFICIAL.MOTIVO DE VENTA POR NO USARLA.</p>";ciudad,carretera,;"KAWASAKI Z-750";;;kawasaki-z-750;"En stock";"Bajo pedido";1;2012-10-23;2012-10-23;1;http://bubumotos.com/data/producto/grande/1350983308_2011-09-16_15.25.40.jpg,http://bubumotos.com/data/producto/grande/1350983639_2011-09-16_15.26.15.jpg,http://bubumotos.com/data/producto/grande/1350983535_2011-09-16_15.26.07.jpg,http://bubumotos.com/data/producto/grande/1350983466_2011-09-16_15.25.59.jpg,http://bubumotos.com/data/product;1;;0;;0;0;0;0;1;0;0;0
1125;1;"CABALLETE TRASERO ";61;57.024793;1;;0;NULL;NULL;;;;;;65;;;;;;;;2;1;;;;;;"<p>Caballete trasero mod. IRON REAR con soporte para basculante.</p>";ciudad,carretera,cross,trial,casual,;"CABALLETE TRASERO ";;;accesorio-lightech-caballete-trasero;"En stock";"Bajo pedido";1;2012-10-31;2012-10-31;1;http://bubumotos.com/data/producto/grande/1351685469_caballete_trasero.jpg;1;;0;;0;0;0;0;1;0;0;0
1126;1;"DESLIZADERAS FILLER SAPF";42;18.181818;1;;0;NULL;NULL;;;;;;65;;;;;;;;15;1;;;;;;"<p>Juego de deslizaderas para monos o pantalones con velcro.</p>";ciudad,carretera,;"DESLIZADERAS FILLER SAPF";;;accesorio-lightech-deslizaderas-filler-sapf;"En stock";"Bajo pedido";1;2012-10-31;2012-10-31;1;http://bubumotos.com/data/producto/grande/1351699676_deslizaderas_monos.jpg,http://bubumotos.com/data/producto/grande/1351700518_deslizaderas_monos_blancas.jpg,http://bubumotos.com/data/producto/grande/1351699715_slider_filler.jpg,http://bubumotos.com/data/producto/grande/1351699701_lhatu006.jpg,http://bubumotos.com/data/producto/grande/13;1;;0;;0;0;0;0;1;0;0;0
1127;1;"CONTRAPESO LIGHTECH";61;23.966942;1;;0;NULL;NULL;;;;;;65;;;;;;;;0;1;;;;;;"<p>Contrapeso Lightech &nbsp;de 12 de diametro.</p>";ciudad,carretera,cross,trial,casual,;"CONTRAPESO LIGHTECH";;;accesorio-lightech-contrapeso-lightech;"En stock";"Bajo pedido";1;2012-10-31;2012-10-31;1;http://bubumotos.com/data/producto/grande/1351703694_contrapeso_12diametro.jpg,http://bubumotos.com/data/producto/grande/1351703701_contrapeso_lightech.jpg;1;;0;;0;0;0;0;1;0;0;0
1129;1;" DUKE NE MAT";38;136.363636;1;;0;NULL;NULL;;;;;;70;;;;;;;;15;1;;;;;;"<p><strong>Casco modular DUKE NE MAT con bluetooth (no inclu&iacute;do) &nbsp; </strong></p>
<p><strong>Casco fabricado en resina termopl&aacute;stica, con pantalla interior solar y juntas termoselladas que te garantizan protecci&oacute;n frente a la lluvia, con un muy buen cierre.&nbsp;</strong></p>
<p><span style=""text-decoration: underline;""><strong>Caracter&iacute;sticas:</strong></span></p>
<ul>
<li>Visera transparente antivaho con PINLOCK incluido.</li>
<li>Forro interior de coolmax extraible, lavable y antial&eacute;rgico.</li>
<li>Con preintalaci&oacute;n de Bluetooth (no inclu&iacute;do).</li>
</ul>
<p><iframe src=""http://www.youtube.com/embed/HR7BV2IbsLo"" frameborder=""0"" width=""640"" height=""390""></iframe></p>";ciudad,carretera,;" DUKE NE MAT";;;casco-modular-caberg-duke-ne-mat;"En stock";"Bajo pedido";1;2012-11-02;2012-11-02;1;http://bubumotos.com/data/producto/grande/1426613661_1129_casco-modular-caberg-duke-ne-mat_bubumotos.jpg,http://bubumotos.com/data/producto/grande/1426613674_1129_casco-modular-caberg-duke-ne-mat_bubumotos_d.jpg,http://bubumotos.com/data/producto/grande/1426613671_1129_casco-modular-caberg-duke-ne-mat_bubumotos_c.jpg,http://bubumotos.com/d;1;;0;;0;0;0;0;1;0;0;0
1130;0;"PADUA OUTLET BLANCO ROSA";8;117.016529;1;;1;81.59;57.624126;;;;;;86;;;;;;;;0;1;;;;;;"<p>Chaqueta &nbsp;fabricada en Polyester Maxdura 450 D, 2 bolsillos frontales, m&aacute;s uno en solapa, 2 tomas AIS en frontal y dos salidas en espalda, regulaci&oacute;n y ajuste en cintura y mangas, reflectante en espalda.INTERIOR: 2 forros, uno fijo de membrana E-Tex impermeable y transpirable y el otro forro desmontable acolchado con Thermolite 100 gr y bolsillo para tel&eacute;fono. Protecciones CE desmontables en codos y hombros, foam en espalda.</p>";ciudad,carretera,;"PADUA OUTLET BLANCO ROSA";;;chaqueta-miline-padua-outlet-blanco-rosa;"En stock";"Bajo pedido";1;2012-11-02;2012-11-02;1;http://bubumotos.com/data/producto/grande/1351845817_padua.jpg;1;;0;;0;0;0;0;1;0;0;0
1131;0;"LADY BRISA OUTLET";8;109.008264;1;;1;71.90;54.510993;;;;;;86;;;;;;;;1;1;;;;;;"<p>Cazadora perforada para mujer.Fabricado en Polyester Maxdura 450 D y MESH (rejilla de nylon perforada) 2 bolsillos frontales, m&aacute;s uno en solapa, regulaci&oacute;n y ajuste en cintura y mangas, reflectante en espalda. INTERIOR: 1 forro desmontable de PVC laminado, cortavientos e impermeable. Protecciones CE desmontables en codos y hombros, foam en espalda.</p>";ciudad,carretera,;"LADY BRISA OUTLET";;;chaqueta-miline-lady-brisa-outlet;"En stock";"Bajo pedido";1;2012-11-02;2012-11-02;1;NULL;1;;0;;0;0;0;0;1;0;0;0
1132;0;"OUTLET VX5 VERANO ";8;123.966942;1;;1;90.00;60.000000;;;;;;86;;;;;;;;0;1;;;;;;"<p>Chaqueta de verano totalmente perforada. Forro interior impermeable, protecciones en codos, hombros y espalda.</p>";ciudad,carretera,;"OUTLET VX5 VERANO ";;;chaqueta-miline-outlet-vx5-verano;"En stock";"Bajo pedido";1;2012-11-02;2012-11-02;1;http://bubumotos.com/data/producto/grande/1351847769_prod_237721_.jpg;1;;0;;0;0;0;0;1;0;0;0
1133;0;"OUTLET MONACO";8;168.016529;1;;1;93.30;45.892769;;;;;;86;;;;;;;;0;1;;;;;;"<p>Cazadora de piel &nbsp;unisex.Exterior fabricado en piel de vaca de primera calidad, 2 bolsillos frontales y otro interior, ajustes en mangas y cintura.Forro interior fabricado en nylon, forro t&eacute;rmico desmontable, protectores CE en hombros y codos, foam en espalda. Reflectante en espalda.</p>";ciudad,carretera,;"OUTLET MONACO";;;chaqueta-miline-outlet-monaco;"En stock";"Bajo pedido";1;2012-11-02;2012-11-02;1;http://bubumotos.com/data/producto/grande/1351853955_chaqueta_miline_monaco_i-600x600.jpg;1;;0;;0;0;0;0;1;0;0;0
1134;0;"OUTLET OMEGA";8;118.181818;1;;1;63.00;44.055944;;;;;;86;;;;;;;;0;1;;;;;;"<p>Chaqueta cordura con forro termico y impermeable. ajustable en brazos, mu&ntilde;ecas y cintura.</p>";ciudad,carretera,;"OUTLET OMEGA";;;chaqueta-miline-outlet-omega;"En stock";"Bajo pedido";1;2012-11-02;2012-11-02;1;http://bubumotos.com/data/producto/grande/1351856568_chaqueta_miline__4bdab8b43045e.jpg;1;;0;;0;0;0;0;1;0;0;0
1136;0;"OUTLET MELBOURNE";8;131.404959;1;;1;79.00;49.685535;;;;;;86;;;;;;;;0;1;;;;;;"<p>Chaqueta fabricada en Nylon Maxdura 500D, 4 bolsillos frontales, m&aacute;s uno en solapa, 2 aireadores AIS en la parte delantera, &nbsp;regulaci&oacute;n y ajuste en cintura y mangas.Interior: 2 forros, uno fijo de membrana E-Tex impermeable y transpirable y el otro forro acolchado con Thermopolite 100 gr . Protecciones CE desmontables en codos, hombre y foam en la espalda.</p>";ciudad,carretera,;"OUTLET MELBOURNE";;;chaqueta-miline-outlet-melbourne;"En stock";"Bajo pedido";1;2012-11-02;2012-11-02;1;http://bubumotos.com/data/producto/grande/1351868356_chaqueta_miline_melbourne_i-600x600.jpg;1;;0;;0;0;0;0;1;0;0;0
1137;0;"THUNDRA ";8;172.727273;1;;1;110.00;52.631579;;;;;;82;;;;;;;;0;1;;;;;;"<p>Confeccionado en Polyester Cordura 400, RPT Maxdura, Honey Taslan.Tecnologia AAS air flow, bolsillos desmontables y aireadores en pecho, brazos y espalda.4 bolsillos exteriores frontales,2 bolsillos exteriores posteriores gran capacidad (HQ)Ajustes en mangas, cuello, cadera y cintura. Reflectante en brazos y hombros.Tecnologia TRICAPA, 3 forros en el interior, uno fijo microperforado, Membrana transpirable e impermeable desmontable y forro desmontable Aluminiun Thermal Line.Protecciones CEE en codos, hombros y espalda. Desmontables.</p>";ciudad,carretera,;"THUNDRA ";;;chaqueta-quarte-mile-thundra;"En stock";"Bajo pedido";1;2012-11-02;2012-11-02;1;http://bubumotos.com/data/producto/grande/1351868560_3_4_tundra_negro_4fb2474ca3e11.jpg,http://bubumotos.com/data/producto/grande/1351868581_tundra_negra_trasera_250x250.jpg;1;;0;;0;0;0;0;1;0;0;0
1139;1;"CITY III";24;99.173554;1;;0;NULL;NULL;;;;;;NULL;;;;;;;;0;1;;;;;;"<p>Sobrepantalon fabriado con tejido resistente 300D. Paraviento impermeable y transpirable.Forro termico.Cremallera larga en la pierna para permitir el accseso facil a los baqueros y las botas.</p>";ciudad,carretera,;"CITY III";;;pantalon-city-iii;"En stock";"Bajo pedido";1;2012-11-02;2012-11-02;1;http://bubumotos.com/data/producto/grande/1351883004_pantacas-talla-xxxxxl_(2).jpg,http://bubumotos.com/data/producto/grande/1351870698_city_sobrepantalon.jpg;1;;0;;0;0;0;0;1;0;0;0
1140;1;"PANTALON IMPERMEABLE EXPRES DRYSTAR";19,24;140.495868;1;;1;60.00;35.294118;;;;;;11;;;;;;;;5;1;;;;;;"<p>Pantalon impermeable, con forro termico, y protecciones. Cremallera en la pierna para permitir el acceso con tejanos y zapatos.</p>";ciudad,carretera,;"PANTALON IMPERMEABLE EXPRES DRYSTAR";;;pantalon-alpinestars-pantalon-impermeable-expres-drystar;"En stock";"Bajo pedido";1;2012-11-02;2012-11-02;1;http://bubumotos.com/data/producto/grande/1351871302_express_drystar_overpants.jpg,http://bubumotos.com/data/producto/grande/1351871348_expres_drystars_overpants.jpg;1;;0;;0;0;0;0;1;0;0;0
1141;1;"VISERA CGM";42;14.876033;1;;0;NULL;NULL;;;;;;74;;;;;;;;0;1;;;;;;"<p>Visera CGM Para casco Motard</p>";ciudad,carretera,;"VISERA CGM";;;accesorio-cgm-visera-cgm;"En stock";"Bajo pedido";1;2012-11-09;2012-11-09;1;http://bubumotos.com/data/producto/grande/1352452508_logo-cgm.jpg;1;;0;;0;0;0;0;1;0;0;0
1142;1;"PINLOCK ANTIVAHO";42;15.702479;1;;0;NULL;NULL;;;;;;27;;;;;;;;9;1;;;;;;"<p>Antivaho Progrip, estandar para cualquier casco.</p>";ciudad,carretera,;"PINLOCK ANTIVAHO";;;accesorio-progrip-pinlock-antivaho;"En stock";"Bajo pedido";1;2012-11-12;2012-11-12;1;http://bubumotos.com/data/producto/grande/1352718194_pinlock-progrip-3000.jpg;1;;0;;0;0;0;0;1;0;0;0
1143;1;"CUSTOM BLACK RACER 02";36;114.876033;1;;0;NULL;NULL;;;;;;18;;;;;;;;1;1;;;;;;"<p>Cacso custom fabricado en poliestireno de alta densidad.Tres tama&ntilde;os de calota.Interior desmontable,lavable. Fabricado en microfibra y cuero con un toque vintage.Tallaje.XXXS/50, XXS/52, XS/54, S/55, S/56-57, M/57, L/58, XL/59, XL/60, XXL/61</p>";ciudad,carretera,;"CUSTOM BLACK RACER 02";;;casco-jet-project-custom-black-racer-02;"En stock";"Bajo pedido";1;2012-11-14;2012-11-14;1;http://bubumotos.com/data/producto/grande/1352885077_br02_semper45_nero_fondo_bianco.jpg_mid.jpg;1;;0;;0;0;0;0;1;0;0;0
1144;1;"CUSTOM BLACK RACER SEMPER 45 BR 03 ";36;114.876033;1;;0;NULL;NULL;;;;;;18;;;;;;;;1;1;;;;;;"<p>Cacso custom fabricado en poliestireno de alta densidad.Tres tama&ntilde;os de calota.Interior desmontable,lavable. Fabricado en microfibra y cuero con un toque vintage.Tallaje.XXXS/50, XXS/52, XS/54, S/55, S/56-57, M/57, L/58, XL/59, XL/60, XXL/61</p>";ciudad,carretera,;"CUSTOM BLACK RACER SEMPER 45 BR 03 ";;;casco-jet-project-custom-black-racer-semper-45-br-03;"En stock";"Bajo pedido";1;2012-11-14;2012-11-14;1;http://bubumotos.com/data/producto/grande/1352885277_br03_semper45_fondo_bianco.jpg_mid.jpg;1;;0;;0;0;0;0;1;0;0;0
1145;1;"FLASH GRAPHIC WILLYS AV36WL";36;111.570248;1;;1;45.00;33.333333;;;;;;18;;;;;;;;1;1;;;;;;"<p>Casco jet fabricado en fibra y kevlar. 4 capas de Fibra y 2 capas de Kevlar.Pantalla intercambiable. Interior en Microfibra100% trasnpirable. Tallaje&nbsp;S/56-57, M/57, L/58, XL/59</p>";ciudad,carretera,;"FLASH GRAPHIC WILLYS AV36WL";;;casco-jet-project-flash-graphic-willys-av36wl;"En stock";"Bajo pedido";1;2012-11-14;2012-11-14;1;http://bubumotos.com/data/producto/grande/1352885724_flash_willis_bianco.jpg_mid.jpg;1;;0;;0;0;0;0;1;0;0;0
1147;1;"JUEGOS MECANISMO PANTALLA";42;10.661157;1;;0;NULL;NULL;;;;;;15;;;;;;;;4;1;;;;;;"<p>Juegos de mecanismo LS2 que incorporan un cierre para la fijaci&oacute;n mas segura.</p>";ciudad,carretera,;"JUEGOS MECANISMO PANTALLA";;;accesorio-ls2-juegos-mecanismo-pantalla;"En stock";"Bajo pedido";1;2012-11-14;2012-11-14;1;http://bubumotos.com/data/producto/grande/1352887425_ls28002090-ffacb.jpg;1;;0;;0;0;0;0;1;0;0;0
1149;1;"CHAQUETA SCOOT";8,55;123.140496;1;;1;50.00;33.557047;;;;;;88;;;;;;;;6;1;;;;;;"<p>Chaqueta 3/4 mod. SCOOT fabricada por adn &amp; CO, en Poliester y Algod&oacute;n.Totalmente impermeable y transpirable ,con membrana ST DRYTEX. Forro Thermolite (100 g) interior desmontable. Reflectantes 3M. .Protecciones CE SOFT en hombros, codos, y espalda. Cremallera YKK impermeable, doble cuello desmontable.</p>";ciudad,;"CHAQUETA SCOOT";;;chaqueta-invierno-adn-co-chaqueta-scoot;"En stock";"Bajo pedido";1;2012-11-21;2012-11-21;1;http://bubumotos.com/data/producto/grande/1354722560_scoot2.jpg,http://bubumotos.com/data/producto/grande/1354722622_scoot7.jpg,http://bubumotos.com/data/producto/grande/1354722611_scoot6.jpg,http://bubumotos.com/data/producto/grande/1354722599_scoot1.jpg,http://bubumotos.com/data/producto/grande/1354722592_scoot5.jpg,http://bubumotos.com/;1;;0;;0;0;0;0;1;0;0;0
1151;1;MYTH;8,55;123.140496;1;;0;NULL;NULL;;;;;;88;;;;;;;;2;1;;;;;;"<p><strong> Chaqueta MYTH corta impermeable y transpirable low cost.<br /></strong></p>
<p><strong>Chaqueta corta modelo MYTH fabricada en poliester 600D (ST DURATEX.), totalmente impermeable y transpirable con membrana ST DRYTEX, con forro Thermolite (100 g) interior y protecciones en hombros, codos y espalda. &nbsp;</strong></p>
<p><span style=""text-decoration: underline;""><strong>Caracter&iacute;sticas:</strong></span></p>
<ul>
<li>Reflectantes 3M.</li>
<li>Cremallera YKK impermeables.</li>
<li>Chaqueta con 4 ventilaciones delanteras y 1 trasera.</li>
<li>LOW COST.</li>
</ul>";ciudad,carretera,;MYTH;;;chaqueta-invierno-adn-co-myth;"En stock";"Bajo pedido";1;2012-11-21;2012-11-21;1;http://bubumotos.com/data/producto/grande/1426615095_1151_chaqueta-invierno-adn-co-myth_bubumotos.jpg,http://bubumotos.com/data/producto/grande/1426615114_1151_chaqueta-invierno-adn-co-myth_bubumotos_g.jpg,http://bubumotos.com/data/producto/grande/1426615111_1151_chaqueta-invierno-adn-co-myth_bubumotos_f.jpg,http://bubumotos.com/data/produ;1;;0;;0;0;0;0;1;0;0;0
1153;1;TOWN;41;48.760331;1;;1;25.00;42.372881;;;;;;88;;;;;;;;1;1;;;;;;"<p>Guante urbano mod, &nbsp;de ADN &amp; CO. Fabricado en Goat Skin, con refuerzos de foam y amara en la palma. Interior 100% impermeable y transpirable con membrana Hipora.Termico Thinsulate y interior de polartex. Flex en dedos para mayor movilidad</p>";ciudad,carretera,;TOWN;;;guantes-invierno-adn-co-town;"En stock";"Bajo pedido";1;2012-11-21;2012-11-21;1;http://bubumotos.com/data/producto/grande/1354722314_town_1.jpg,http://bubumotos.com/data/producto/grande/1354722328_town_3.jpg,http://bubumotos.com/data/producto/grande/1354722322_town_2.jpg,http://bubumotos.com/data/producto/grande/1353523330_town.jpg;1;;0;;0;0;0;0;1;0;0;0
